,T,E,Trade_random,Trade_search,Trade_market
169,128.0,1.0,0,0,0
170,229.0,1.0,0,0,0
171,134.0,1.0,0,0,0
172,220.0,1.0,0,0,0
173,169.0,1.0,0,0,0
174,211.0,1.0,0,0,0
175,224.0,1.0,0,0,0
176,172.0,1.0,0,0,0
177,223.0,1.0,0,0,0
178,116.0,1.0,0,0,0
179,150.0,1.0,0,0,0
180,181.0,1.0,0,0,0
181,138.0,1.0,0,0,0
182,197.0,1.0,0,0,0
183,165.0,1.0,0,0,0
184,179.0,1.0,0,0,0
185,204.0,1.0,0,0,0
186,131.0,1.0,0,0,0
187,140.0,1.0,0,0,0
188,140.0,1.0,0,0,0
189,175.0,1.0,0,0,0
190,120.0,1.0,0,0,0
191,174.0,1.0,0,0,0
192,199.0,1.0,0,0,0
193,211.0,1.0,0,0,0
194,142.0,1.0,0,0,0
195,117.0,1.0,0,0,0
196,118.0,1.0,0,0,0
197,165.0,1.0,0,0,0
198,145.0,1.0,0,0,0
199,127.0,1.0,0,0,0
0,173.0,1.0,0,0,0
1,132.0,1.0,0,0,0
2,156.0,1.0,0,0,0
3,134.0,1.0,0,0,0
4,206.0,1.0,0,0,0
5,132.0,1.0,0,0,0
6,199.0,1.0,0,0,0
7,137.0,1.0,0,0,0
8,137.0,1.0,0,0,0
9,145.0,1.0,0,0,0
10,118.0,1.0,0,0,0
11,156.0,1.0,0,0,0
12,159.0,1.0,0,0,0
13,130.0,1.0,0,0,0
14,184.0,1.0,0,0,0
15,134.0,1.0,0,0,0
16,217.0,1.0,0,0,0
17,139.0,1.0,0,0,0
18,186.0,1.0,0,0,0
19,169.0,1.0,0,0,0
20,162.0,1.0,0,0,0
21,169.0,1.0,0,0,0
22,140.0,1.0,0,0,0
23,226.0,1.0,0,0,0
24,173.0,1.0,0,0,0
25,183.0,1.0,0,0,0
26,125.0,1.0,0,0,0
27,220.0,1.0,0,0,0
28,161.0,1.0,0,0,0
29,217.0,1.0,0,0,0
30,153.0,1.0,0,0,0
31,163.0,1.0,0,0,0
32,124.0,1.0,0,0,0
33,158.0,1.0,0,0,0
34,138.0,1.0,0,0,0
35,162.0,1.0,0,0,0
36,171.0,1.0,0,0,0
37,186.0,1.0,0,0,0
38,131.0,1.0,0,0,0
39,194.0,1.0,0,0,0
40,196.0,1.0,0,0,0
41,144.0,1.0,0,0,0
42,194.0,1.0,0,0,0
43,187.0,1.0,0,0,0
44,226.0,1.0,0,0,0
45,186.0,1.0,0,0,0
46,209.0,1.0,0,0,0
47,225.0,1.0,0,0,0
48,222.0,1.0,0,0,0
49,119.0,1.0,0,0,0
50,146.0,1.0,0,0,0
51,123.0,1.0,0,0,0
52,208.0,1.0,0,0,0
53,216.0,1.0,0,0,0
54,160.0,1.0,0,0,0
55,152.0,1.0,0,0,0
56,200.0,1.0,0,0,0
57,157.0,1.0,0,0,0
58,157.0,1.0,0,0,0
59,161.0,1.0,0,0,0
60,147.0,1.0,0,0,0
61,164.0,1.0,0,0,0
62,158.0,1.0,0,0,0
63,142.0,1.0,0,0,0
64,176.0,1.0,0,0,0
65,125.0,1.0,0,0,0
66,220.0,1.0,0,0,0
